tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
1922562	Beihai picorna-like virus 2						Riboviria	Viruses			
1921004	Tunavirus ADB2	Tunavirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2219110	Botrytis cinerea hypovirus 1 satellite-like RNA-S						Satellites	Viruses			
3051626	Amdoparvovirus carnivoran3	Amdoparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
3047697	Badnavirus venabougainvilleae	Badnavirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
3060061	Kanagawavirus mime	Kanagawavirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845902	Porprismacovirus leo1	Porprismacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2905569	Hangzhou scotinophara lurida lispivirus 1		Lispiviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2872567	Varidnaviria sp.						Varidnaviria	Viruses			
3059791	Botoulivirus iotabotrytidis	Botoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
2843813	Hodnevirus pedovicinum	Hodnevirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
3059707	Alexandravirus SNUABM32	Alexandravirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923225	Hubei sobemo-like virus 38						Riboviria	Viruses			
2956582	Unuamitovirus agbi1	Unuamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
1955196	Big Cypress virus							Viruses			
2844642	Gemykroznavirus solas1	Gemykroznavirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2955966	Gwanakrovirus SNUABM08	Gwanakrovirus	Casjensviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2824520	Inner Mongolia sediment arena-like virus		Arenaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1873889	Mycobacterium phage Makemake	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846209	Shihovirus caenadaptatum	Shihovirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2844706	Gredihovirus chorovicinum	Gredihovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2956100	Lakivirus lakamhaense	Lakivirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2956507	Thalassavirus athena	Thalassavirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734200	Getalongvirus getalong	Getalongvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1904439	Simian retrovirus 8	Betaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
1982306	Pahexavirus solid	Pahexavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2169990	Machinavirus machina	Machinavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060664	Purivirus UFJFPfDIW6	Purivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052804	Uukuvirus macquariense	Uukuvirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1445727	Mycobacterium phage Oaker	Konstantinevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560575	Magnaporthe magoulivirus 1	Magoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
372457	Streptococcus phage M102		Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1606501	Betapolyomavirus pteparnellii	Betapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
908123	Okra leaf curl India virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3047346	Aparavirus apisacutum	Aparavirus	Dicistroviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
194441	Primate T-lymphotropic virus 2	Deltaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
1921187	Pagevirus pascal	Pagevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060756	Tungrovirus agapanthi	Tungrovirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
1987155	Kuttervirus SJ3	Kuttervirus	Ackermannviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
148943	Rhodothermus phage RM378				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923082	Hubei permutotetra-like virus 8						Riboviria	Viruses			
57119	Bean yellow dwarf virus	Mastrevirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2846407	Streptomyces virus Wollford	Karimacvirus	Stanwilliamsviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048378	Torradovirus lycopersici	Torradovirus	Secoviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3048257	Pelarspovirus lineapelargonii	Pelarspovirus	Tombusviridae	Tolivirales	Tolucaviricetes	Kitrinoviricota	Riboviria	Viruses			
2003650	Cosavirus D	Cosavirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3047708	Badnavirus betainflatheobromae	Badnavirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
1572750	Mannheimia phage vB_MhM_3927AP2				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2713260	Arthrobacter phage Whytu				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560838	Whitefly associated Guatemala alphasatellite 1	Whiflysatellite	Alphasatellitidae					Viruses			
1634476	Apteryx rowi circovirus-like virus		Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1922883	Hubei diptera virus 22						Riboviria	Viruses			
3052128	Circovirus pichong	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1187894	Clostridium phage PhiS63				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1983116	Coopervirus chrisnmich	Coopervirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1890365	Coccinia mottle virus	Ipomovirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
2483661	Rothia phage Spartoi				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2170193	Bornean orangutan simian foamy virus	Simiispumavirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2843709	Arctuvirus arvivivens	Arctuvirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2835654	Hedi virus	Phlebovirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1513247	Dyokappapapillomavirus 1	Dyokappapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1980633	Betapolyomavirus canis	Betapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2734408	Sunrhavirus sunguru	Sunrhavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2560431	Efquatrovirus SHEF4	Efquatrovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
59817	Faba bean necrotic yellows virus	Nanovirus	Nanoviridae	Mulpavirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
670251	Leucas zeylanica yellow vein virus satellite DNA beta	Betasatellite	Tolecusatellitidae					Viruses			
1874267	Maize-associated totivirus 2		Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
2560333	Magadivirus Mgbh1	Magadivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844303	Frobavirus limivivens	Frobavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2844770	Gredihovirus solihabitans	Gredihovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2845776	Cbunavirus CB1	Cbunavirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845732	Fernvirus BN12	Fernvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
40522	Listeria phage A500				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
60876	Pixuna virus	Alphavirus	Togaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2955321	Alphayadokarivirus nibani	Alphayadokarivirus	Yadokariviridae	Yadokarivirales		Pisuviricota	Riboviria	Viruses			
59509	Lumpy skin disease virus	Capripoxvirus	Poxviridae	Chitovirales	Pokkesviricetes	Nucleocytoviricota	Varidnaviria	Viruses			
3048359	Telnavirus tellinae	Telnavirus	Birnaviridae				Riboviria	Viruses			
1923584	Wenzhou narna-like virus 9						Riboviria	Viruses			
1914155	Mosigvirus HX01	Mosigvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923668	Wenzhou tombus-like virus 15						Riboviria	Viruses			
2955728	Cybitervirus niederense	Cybitervirus	Lispiviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2734259	Murrayvirus EC2	Murrayvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844419	Gemycircularvirus austro5	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2955949	Gladiatorvirus blinn1	Gladiatorvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923252	Hubei tick virus 1						Riboviria	Viruses			
2734278	Seussvirus seuss	Seussvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2169744	Whitefly-associated begomovirus 7	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
55511	Phietavirus pv187	Phietavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052811	Uukuvirus uukuniemiense	Uukuvirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3052429	Orthobunyavirus oropoucheense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3048244	Cilevirus passiflorae	Cilevirus	Kitaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1985698	Varicosavirus lactucae	Varicosavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
211977	Lyssavirus aravan	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2956484	Sunrhavirus sandjimba	Sunrhavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2955845	Efkovirus efeko	Efekovirus	Orlajensenviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
374422	Tigunavirus TG1	Tigunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1618243	Avon-Heathcote Estuary associated circular virus 2		Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2480175	Elicom virus 1							Viruses			
3060380	Moineauvirus SW2	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844538	Gemyduguivirus bemta1	Gemyduguivirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2170098	Plectrovirus L51	Plectrovirus	Plectroviridae	Tubulavirales	Faserviricetes	Hofneiviricota	Monodnaviria	Viruses			
2844981	Hukuchivirus IN93	Hukuchivirus	Matshushitaviridae	Halopanivirales	Laserviricetes	Dividoviricota	Varidnaviria	Viruses			
2956600	Unuamitovirus enmu8	Unuamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
1922443	Beihai narna-like virus 16						Riboviria	Viruses			
1914899	Certrevirus CR9	Certrevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1441798	Pea necrotic yellow dwarf alphasatellite 3		Alphasatellitidae					Viruses			
2733356	Phikmvvirus MPK6	Phikmvvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1034103	Gladiatorvirus hammer	Gladiatorvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1814285	Flavobacterium phage Fpv5				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2053079	Rhinolophus pusillus bocaparvovirus 1	Bocaparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
1958778	Bat iflavirus	Iflavirus	Iflaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2843633	Lazarusvirus berthold	Lazarusvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1340709	Mycobacterium phage Redno2	Omegavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1982675	Jacquemontia yellow vein virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052771	Tetraparvovirus ungulate1	Tetraparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
1002724	Tunavirus Shfl1	Tunavirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052537	Orthonairovirus thiaforaense	Orthonairovirus	Nairoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2734096	Brigitvirus brigit	Brigitvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
223347	Tomato leaf curl New Delhi virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2956713	Zitchvirus zitch	Zitchvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733373	Pienvirus R801	Pienvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734263	Oneupvirus brutongaster	Oneupvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1945565	Guelphvirus ACGM12	Guelphvirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
12345	Gaunavirus GA1	Gaunavirus	Salasmaviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
100755	Sweet potato leaf curl virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2844961	Betanemrhavirus hubei	Betanemrhavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
77647	Cotton leaf crumple virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1592572	Betachrysovirus botryosphaeriae	Betachrysovirus	Chrysoviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
2955505	Bixzunavirus noodletree	Bixzunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955573	Camvirus endor1	Camvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3051380	Orthoavulavirus kopaiticense	Orthoavulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
762660	Acinetobacter phage Ac42		Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844070	Dehkhevirus borboradaptatum	Dehkhevirus	Blumeviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
3052452	Orthobunyavirus turlockense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2845538	Loslovirus caenicola	Loslovirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1655657	Microviridae Fen685_11		Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Monodnaviria	Viruses			
55951	Grapevine leafroll-associated virus 3	Ampelovirus	Closteroviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1923111	Hubei picorna-like virus 31						Riboviria	Viruses			
2956181	Makelovirus prm1	Makelovirus	Kyanoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955967	Gylbovirus aagae	Gylbovirus	Xinmoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1980948	Marthavirus brent	Marthavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1982254	Pahexavirus attacne	Pahexavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844411	Gemycircularvirus alces1	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3060707	Sigmavirus sichuan	Sigmavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2843711	Arctuvirus edaphenecus	Arctuvirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2824525	Xinjiang mymona-like virus 2		Mymonaviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1923496	Wenling hepe-like virus 4						Riboviria	Viruses			
327839	Croton yellow vein betasatellite	Betasatellite	Tolecusatellitidae					Viruses			
3059766	Beenievirus easley	Beenievirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1984780	Agricanvirus simmy50	Agricanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955702	Cicadellivirus scaphoidei	Cicadellivirus	Phasmaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1922752	Beihai weivirus-like virus 4						Riboviria	Viruses			
688437	Quaranjavirus johnstonense	Quaranjavirus	Orthomyxoviridae	Articulavirales	Insthoviricetes	Negarnaviricota	Riboviria	Viruses			
223358	Tomato mottle Taino virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2845760	Loessnervirus SSEM1	Loessnervirus	Chaseviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845129	Behunavirus BH1	Behunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844006	Condavirus edaphadaptatum	Condavirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2030954	Japanese soil-borne wheat mosaic virus	Furovirus	Virgaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2169808	Kuttervirus GG32	Kuttervirus	Ackermannviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1000373	Rosellinia necatrix quadrivirus 1	Quadrivirus	Quadriviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
3052195	Etatorquevirus felid1	Etatorquevirus	Anelloviridae					Viruses			
1147151	Enterobacteria phage mEp237				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844143	Copernicusvirus Ef74	Copernicusvirus	Rountreeviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1454026	Dragonfly larvae associated circular virus-5							Viruses			
3052789	Thottimvirus thottapalayamense	Thottimvirus	Hantaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
191032	Cereal yellow dwarf virus-RPV satellite RNA						Satellites	Viruses			
3059999	Ferozepurvirus PS1	Ferozepurvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052226	Hepacivirus bovis	Hepacivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
3047737	Alphabaculovirus capomonae	Alphabaculovirus	Baculoviridae	Lefavirales	Naldaviricetes			Viruses			
2956533	Timquatrovirus zoeJ	Timquatrovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846232	Huelvavirus ort11	Huelvavirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
498803	Emilia yellow vein virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2734377	Betanucleorhabdovirus ribes	Betanucleorhabdovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2844293	Muminvirus mumin	Muminvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844521	Gemycircularvirus sarpe1	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2032563	Sulfolobus spindle-shaped virus 8	Alphafusellovirus	Fuselloviridae					Viruses			
1450169	Pseudomonas phage phi2				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1924730	Kayvirus SA12	Kayvirus	Herelleviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560625	Vhulanivirus Shpa	Vhulanivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844658	Montyvirus adgers	Montyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923102	Hubei picorna-like virus 22						Riboviria	Viruses			
3059997	Feravirus guaguaense	Feravirus	Phasmaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2845678	Niankuvirus caenivicinum	Niankuvirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
519014	Aquareovirus graminis	Aquareovirus	Spinareoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
2844726	Gredihovirus humadaptatum	Gredihovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2560664	Beetrevirus JD18	Beetrevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3050332	Macavirus ovinegamma2	Macavirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
1923080	Hubei permutotetra-like virus 6						Riboviria	Viruses			
2845681	Niginuvirus limadaptatum	Niginuvirus	Atkinsviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
3047832	Morbillivirus felis	Morbillivirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1923625	Wenzhou picorna-like virus 39						Riboviria	Viruses			
2202565	Genomoviridae sp.		Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3050285	Percavirus felidgamma1	Percavirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
548914	Elephant endotheliotropic herpesvirus 4	Proboscivirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
2846578	Tropivirus B	Tropivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2956560	Tsukubavirus XPV1	Tsukubavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845712	Ollusvirus taiyuanense	Ollusvirus	Aliusviridae	Jingchuvirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2843865	Bonzesmacovirus bovas1	Bonzesmacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2843821	Hodnevirus telluradaptatum	Hodnevirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2956602	Unuamitovirus fuci1	Unuamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
1982219	Gordtnkvirus gordtnk2	Gordtnkvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1843772	Porcine faeces associated circular DNA molecule-1							Viruses			
1108810	Feline picornavirus		Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3059795	Brussowvirus CHPC1042	Brussowvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843749	Elmenteitavirus ev125	Elmenteitavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
501328	Tomato leaf curl Ghana virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052687	Phlebovirus turunaense	Phlebovirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1196236	Paspalum dilatatum striate mosaic virus	Mastrevirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1984787	Elvirus EL	Elvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844253	Carltongylesvirus flopper	Carltongylesvirus	Chaseviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
118027	Nelson Bay orthoreovirus	Orthoreovirus	Spinareoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
1888317	Duwamo virus							Viruses			
2846288	Coventryvirus SP276	Coventryvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
546183	Kostyavirus kostya	Kostyavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734118	Mazuvirus scam7	Mazuvirus	Kyanoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
536079	Human mastadenovirus G	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
1923689	Wuhan Millipede virus 4						Riboviria	Viruses			
1922718	Beihai tombus-like virus 15						Riboviria	Viruses			
2169971	Visna-maedi virus	Lentivirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
3052410	Orthobunyavirus leanyerense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2956130	Lophivirus Xv2	Lophivirus	Inoviridae	Tubulavirales	Faserviricetes	Hofneiviricota	Monodnaviria	Viruses			
2315807	Yongsan picorna-like virus 4			Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1980168	Sophora alopecuroides yellow stunt alphasatellite 7a		Alphasatellitidae					Viruses			
1611039	Mosquito circovirus		Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2846204	Tequatrovirus shfml26	Tequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052636	Phlebovirus buenaventuraense	Phlebovirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2844966	Huchismacovirus chicas2	Huchismacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1922811	Changjiang tombus-like virus 18						Riboviria	Viruses			
207343	Bovine foamy virus	Bovispumavirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
